0,1,2,3,4,5
01/01/2014 05:16:21.880,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:21.884,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.888,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:21.892,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:21.896,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:21.900,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.904,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.908,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.912,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:21.916,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.920,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.924,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:21.928,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:21.932,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:21.936,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.940,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.944,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:21.948,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:21.952,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.956,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.960,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.964,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.968,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:21.972,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:21.976,0.0001,0.00017,3e-05,0.00013,342.49
01/01/2014 05:16:21.980,0.0001,0.00017,3e-05,0.00013,342.49
01/01/2014 05:16:21.984,0.0001,0.00017,3e-05,0.00013,342.49
01/01/2014 05:16:21.988,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:21.992,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:21.996,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.000,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.004,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.008,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.012,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.016,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.020,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.024,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.028,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.032,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.036,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.040,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.044,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.048,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:22.052,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.056,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.060,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.064,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.068,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.072,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.076,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.080,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.084,0.0001,0.00017,3e-05,4e-05,342.49
01/01/2014 05:16:22.088,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.092,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.096,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.100,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.104,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.108,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.112,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.116,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.120,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.124,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.128,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.132,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.136,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.140,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.144,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.148,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.152,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.156,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.160,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.164,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.168,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.172,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.176,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.180,1e-05,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.184,1e-05,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.188,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.192,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.196,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.200,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.204,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.208,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.212,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.216,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.220,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.224,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.228,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.232,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.236,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.240,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.244,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.248,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.252,0.0001,0.00017,3e-05,0.00013,342.49
01/01/2014 05:16:22.256,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.260,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.264,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.268,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.272,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.276,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.280,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.284,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.288,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:22.292,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.296,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.300,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.304,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.308,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.312,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.316,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.320,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.324,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:22.328,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.332,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.336,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.340,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.344,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.348,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.352,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.356,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.360,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.364,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.368,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.372,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.376,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.380,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.384,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.388,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.392,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.396,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.400,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.404,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.408,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.412,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.416,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.420,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.424,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.428,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.432,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.436,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.440,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.444,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.448,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.452,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.456,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.460,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.464,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.468,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.472,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.476,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.480,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.484,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.488,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.492,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.496,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.500,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.504,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.508,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.512,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.516,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.520,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.524,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.528,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.532,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.536,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.540,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.544,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.548,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.552,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.556,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.560,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.564,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.568,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.572,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.576,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.580,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.584,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.588,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.592,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.596,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.600,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.604,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.608,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.612,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.616,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.620,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.624,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.628,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.632,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.636,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.640,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.644,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.648,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.652,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.656,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.660,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.664,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.668,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.672,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.676,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.680,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.684,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.688,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.692,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.696,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.700,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.704,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.708,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.712,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.716,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.720,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.724,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.728,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.732,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.736,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.740,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.744,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.748,0.0001,0.00017,0.00011,0.00013,342.49
01/01/2014 05:16:22.752,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.756,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.760,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.764,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.768,1e-05,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.772,1e-05,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.776,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.780,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.784,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.788,0.0001,9e-05,6e-05,4e-05,342.49
01/01/2014 05:16:22.792,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.796,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.800,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.804,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.808,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.812,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.816,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.820,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.824,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.828,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.832,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.836,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.840,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.844,0.0001,0.00017,3e-05,4e-05,342.49
01/01/2014 05:16:22.848,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.852,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.856,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.860,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.864,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:22.868,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.872,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.876,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.880,0.0001,0.00017,3e-05,0.00013,342.49
01/01/2014 05:16:22.884,1e-05,0.00017,3e-05,4e-05,342.49
01/01/2014 05:16:22.888,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.892,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.896,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.900,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.904,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.908,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.912,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:22.916,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.920,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.924,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.928,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.932,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.936,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.940,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.944,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.948,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.952,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.956,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.960,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.964,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.968,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.972,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.976,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:22.980,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.984,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.988,1e-05,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:22.992,1e-05,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:22.996,1e-05,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:23.000,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.004,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.008,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.012,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.016,0.0001,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:23.020,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.024,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.028,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.032,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.036,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:23.040,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:23.044,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:23.048,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.052,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.056,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.060,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.064,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.068,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.072,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.076,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.080,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.084,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.088,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:23.092,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:23.096,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:23.100,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.104,1e-05,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.108,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.112,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.116,0.0001,9e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.120,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:23.124,0.0001,9e-05,3e-05,4e-05,342.49
01/01/2014 05:16:23.128,0.0001,9e-05,3e-05,0.00013,342.49
01/01/2014 05:16:23.132,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:23.136,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:23.140,0.0001,9e-05,0.00011,0.00013,342.49
01/01/2014 05:16:23.144,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.148,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.152,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.156,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.160,0.0,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.164,9e-05,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:23.168,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.172,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.176,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.180,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.184,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.188,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.192,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.196,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.200,9e-05,8e-05,2e-05,0.00012,342.49
01/01/2014 05:16:23.204,9e-05,8e-05,2e-05,0.00012,342.49
01/01/2014 05:16:23.208,9e-05,8e-05,2e-05,0.00012,342.49
01/01/2014 05:16:23.212,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.216,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.220,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.224,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.228,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.232,9e-05,0.00017,2e-05,4e-05,342.49
01/01/2014 05:16:23.236,9e-05,8e-05,2e-05,0.00012,342.49
01/01/2014 05:16:23.240,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.244,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.248,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.252,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.256,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.260,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.264,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.268,9e-05,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:23.272,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.276,9e-05,8e-05,0.00011,0.00012,342.49
01/01/2014 05:16:23.280,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.284,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.288,9e-05,8e-05,2e-05,4e-05,342.49
01/01/2014 05:16:23.292,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.296,9e-05,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.300,0.0,8e-05,0.00011,4e-05,342.49
01/01/2014 05:16:23.304,9e-05,0.00017,0.00011,4e-05,342.49
01/01/2014 05:16:23.308,9e-05,8e-05,0.00011,4e-05,342.49
